Nom du Physique,Codesite,Owner,Topolopgy,Region,Ville,Date,VENDOR,9/3/2026 0:00,10/3/2026 0:00,11/3/2026 0:00,12/3/2026 0:00,13/3/2026,14/3/2026,15/3/2026,Verification,RCA,ACTION PLAN,ETR,OWNER,STATUS
Maroua-Entree,EXN_250,CAMUSAT,Bad Grid + GE,EXTREME-NORD,Maroua,16032026,HUAWEI,0,0,15.352962611734544,6.993177387914229,6.993177387914229,12.713334679708947,15.608755685510072,16.93.26; Need FME on site to check MPR status; ETA=12H UTC..INC-20260314-00007944..Auto TT closure RCA..MW Link Down,MPR Faulty,Dispatch FME on site to check MPR status,,GNOC,Ongoing
Ngo-Njo-II,LIT_585,CAMUSAT,Medium Grid + GE,LITTORAL,Douala,16032026,ZTE,6.717078921,0.8346431226548185,5.849947169391614,6.980244133021911,6.980244133021911,16.106969542642055,7.376089539832232,INC-20260315-00011747..2026-03-15 19:48:49..relai de demarrage faulty  / guard  is informed to start GE..GE Fault..user:OCM_NOC.CAMUSAT,Faulty generator start relay,Guard to manually start GE,,CAMUSAT,Ongoing
Etoudi,CTR_086,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,5.226626480281451,6.724707163303653,6.724707163303653,1.6287669248195569,5.888070088,0..15/03/2026 : need BO RAN analysis..15/03/2026 : need BO RAN analysis,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nkolmeyos-IHS,SUD_111,IHS,Gen-Lithium,SUD,Nkolmeyos,16032026,NOKIA,6.320867651277008,6.321196927922075,6.321270100509866,6.321123755334281,6.321123755334281,6.321087169040385,6.321123755334281,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nkong-CRTV,LIT_116,CAMUSAT,Good Grid + GE,LITTORAL,Nkongsamba,16032026,ZTE,0.5104702655872251,1.4481769781477383,5.460358018837551,6.299482962494658,6.299482962494658,0.7089326168273541,1.3211676588869568,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Brazz-Tergal,LIT_340,IHS,Grid-Gen,LITTORAL,Douala,16032026,ZTE,3.432434627610067,16.297328029784172,5.508615340486686,5.992066628,5.992066628,6.033116449783116,8.493672766333583,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Korek-Djarengol-II,EXN_235,CAMUSAT,Bad Grid + GE,EXTREME-NORD,Maroua,16032026,HUAWEI,0.24285981888321065,0.47827432695853755,1.4945866919551127,5.940278729,5.940278729,7.491372951899268,7.311770835162648,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Eloumdem,CTR_630,CAMUSAT,HGB,CENTRE,Yaounde,16032026,ZTE,0,0.9150963829326404,0.3683325138003505,5.847825164345632,5.847825164345632,0,14.628828389793298,INC-20260315-00004467..GE Fault,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Gospel-Radio-IHS,NRO_126,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,5.734279601238665,5.734279601238665,0.47971948556743876,4.640550638357656,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
T-junction-IHS,NRO_124,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,5.612794812356215,5.612794812356215,1.287746079412746,4.902892658740612,INC-20260315-00014054..MW Link Down,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Mbalgong-Carrefour,CTR_831,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,0,1.0527340205702769,0.629192789,5.358977398451082,5.358977398451082,0,13.688780154423426,0..15/03/2026 : site down..15/03/2026 : site down..INC-20260315-00004463..2026-03-15 09:53:29..Grid outage. Grid only site / Grid return awaited..Others..user:OCM_NOC.CAMUSAT,Grid outage. Grid only site,Awaiting Grid return,,CAMUSAT,Ongoing
Phacochere,ADM_160,CAMUSAT,Hybrid Solar - S3,ADAMAOUA,Phacochere,16032026,NOKIA,0.7172125310865812,0.013866576,1.4082519165549334,5.278237871967915,5.278237871967915,9.482234427409866,8.307155840050577,INC-20260313-00004813..project team Huawei undergo swap on site..MW Link Down,Travaux Projet,Travaux Projet,,HWPJ,Ongoing
Mvog-Mangaa-II,CTR_669,CAMUSAT,Good Grid no GE - 12h,CENTRE,Yaounde,16032026,ZTE,5.406429822,3.876573942363416,3.5573768212657098,5.076640968453835,5.076640968453835,5.914650030147106,4.575152638018135,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bois-Des-Singes-II-MTN,LIT_753,,,LITTORAL,Douala,16032026,ZTE,4.438265019,4.3761963718104075,3.2019409760637823,5.054414794911871,5.054414794911871,6.165174677601579,2.105102178201594,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Diang-MTN,EST_076,IHS,Grid-Gen,EST,Diang,16032026,NOKIA,0.001481745,1.9488969964116163,2.0170389687933548,4.932875126588576,4.932875126588576,5.222016607250526,10.290206141814329,"Impacted by Diang-MTN_G9U9L8L7_EST_089..Impacted by Diang-MTN_G9U9L8L7_EST_089..INC-20260315-00006436..2026-03-15 14:33:19..Merci de noter qu’après plusieurs tentatives de reset logique et physique effectuées sur le BOTX et le FME du site de BOUM, l’opération est restée sans succès.

Concernant l’ODU qui devait arriver aujourd’hui, le magasinier nous informe, après échange avec le responsable de l’agence, que le camion chargé d’acheminer l’équipement vers Bertoua a accusé un léger retard. La livraison est désormais attendue pour demain 16/03/2026.

En attendant, le FME poursuit les actions avec le BOTX dans l’espoir de restaurer les sites...Reset physique du MPR..Others..Perte de rendement de l'UBT-T BOUAM..user:ZIEGA HERMANN",Impacted by Diang-MTN_G9U9L8L7_EST_089. UBT-T performance degradation on BOUAM; ODU suspected faulty,Replace faulty unit upom receive new ODU,,GNOC,Ongoing
Hikoa-Malep-Camrail,LIT_402,CAMUSAT,Hybrid Solar - S3,LITTORAL,Messondo,16032026,NOKIA,0,0,0.072989656,4.8495498422399015,4.8495498422399015,5.979298011461754,2.9171715575224346,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nkolmeyang-IHS,CTR_442,IHS,Grid-Gen,CENTRE,Nkolmeyang,16032026,NOKIA,4.740595859016911,4.740266582371846,4.740540979576068,4.757956055470675,4.757956055470675,4.740705618,4.740486100135223,"09.03.2026: Ce site prendra aussi sa transmission sur Tiga. Finalisation du site de Tiga (Fin Mars 26). ETR: Fin Mars 26

04/03/2026 OCM: installation de la liaison NKOMEYANG <> TIGA ETR=FIN MARS
28.02.26; Site UE Relay, plusieurs reset effectués sans succès (Technologie pas maîtrisée)
27.02.26; FME Rodrigue activer manage avec le level 0. Update ASAP (Plusieurs reset effectués sans succès)
BO TX; Site UE-RELAY. Cells L700 de son Donor Nkolbewae UP. Besoin d'un FME sur site pour:
Reset Physique du HMC si NOK, Check des Antennes Yagui(Deconnection et reconnection)..09.03.2026: Ce site prendra aussi sa transmission sur Tiga. Finalisation du site de Tiga (Fin Mars 26). ETR: Fin Mars 26

04/03/2026 OCM: installation de la liaison NKOMEYANG <> TIGA ETR=FIN MARS
28.02.26; Site UE Relay, plusieurs reset effectués sans succès (Technologie pas maîtrisée)
27.02.26; FME Rodrigue activer manage avec le level 0. Update ASAP (Plusieurs reset effectués sans succès)
BO TX; Site UE-RELAY. Cells L700 de son Donor Nkolbewae UP. Besoin d'un FME sur site pour:
Reset Physique du HMC si NOK, Check des Antennes Yagui(Deconnection et reconnection)",Transmission unavailable pending installation of NKOMEYANG–TIGA link,Complete installation of NKOMEYANG–TIGA link,,GNOC,Ongoing
CRTV_Yaounde_Mballa_II,CTR_842,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,4.3497993607642735,6.4119675230786335,6.8316489,4.741583689,4.741583689,4.741583689,3.6273846946361568,"0..
15/03/2026 : probleme escalade au niveau de Mr SEKA 
14/03/2026 : FME active || LE responsable de l'immeuble nous dis qui'il ya probleme de disjonction depuis 5 jours 
13/03/2026 : need BO RAN analysis || Possible impact from an Operation(Deep investigation of BO ongoing)..
15/03/2026 : probleme escalade au niveau de Mr SEKA 
14/03/2026 : FME active || LE responsable de l'immeuble nous dis qui'il ya probleme de disjonction depuis 5 jours 
13/03/2026 : need BO RAN analysis || Possible impact from an Operation(Deep investigation of BO ongoing)",Power disjunction issue at building impacting site,Check and restore breaker status,,CAMUSAT,Ongoing
Nkomekui,SUD_016,,,SUD,Nkomekui,16032026,NOKIA,4.740595859016911,4.740266582371846,4.740540979576068,4.740486100135223,4.740486100135223,4.740705618,4.740486100135223,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nsimalen-highway-I,CTR_724,,,CENTRE,Yaounde,16032026,ZTE,0,0,4.7861823812116215,4.202320010068547,4.202320010068547,0.7883797540230287,21.883085570951067,Reset ODU,ODU Faulty,Up after reset ODU,,GNOC,Obs
Obobogo-Paloma,CTR_598,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,0,13.82619827429769,4.909368432760245,4.074926534721857,4.074926534721857,3.0031676413255357,1.1664259288528285,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Buea-Street2,SUO_240,CAMUSAT,Medium Grid + GE,SUD-OUEST,Buea,16032026,HUAWEI,0.35695417639862087,0,0,4.057017543859649,4.057017543859649,0,14.883212891253827,INC-20260315-00014321..Auto TT closure RCA..GE Fault,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
MOLYKO-CHIEF-STREET-MTN,SUO_228,MTN sharing,,SUD-OUEST,Buea,16032026,HUAWEI,4.252150542355221,1.2935267138483515,10.899880143301194,3.719197999168759,3.719197999168759,15.909714539100506,6.083697001094663,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
PK5-Auberge,LIT_647,CAMUSAT,Good Grid no GE - 12h,LITTORAL,Douala,16032026,ZTE,0,0,3.027570699354326,3.4510570512032506,3.4510570512032506,6.784470874383156,22.288973915435896,0..15/03/2026 : site down ..15/03/2026 : site down ..INC-20260314-00013922..2026-03-14 23:21:13..Grid outage. Grid only site / Grid return awaited..Others..user:OCM_NOC.CAMUSAT,Grid outage,Awaiting Grid return,,CAMUSAT,Ongoing
Buea-Bwitingui-Road,SUO_232,CAMUSAT,Medium Grid + GE,SUD-OUEST,Buea,16032026,HUAWEI,0.13381436992548104,0.1327350742555421,5.074829947,3.398610598902996,3.398610598902996,2.8282119839137385,10.970473397373983,"INC-20260315-00014261..Site was down due to a network outage around Signal-Hill, affected by a power issue. Generator fail to start due to issue with ATS. Problem already fixed by power team...MW Link Down",ATS fault preventing generator start during power outage,Up after intervention,,CAMUSAT,Obs
Bfsam-Tyo-II,OST_232,CAMUSAT,Good Grid + GE,OUEST,Bafoussam,16032026,HUAWEI,0.26397011046133856,0.5853441160458704,1.1773469375808558,3.3948422106316842,3.3948422106316842,4.259010472460765,4.721625865631714,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
LIT_871_Z_Bonamatoumbe-III-IHS,LIT_871,I_HS,Grid-Gen,LITTORAL,Douala,16032026,ZTE,0,0,5.690046771918116,3.393488517757524,3.393488517757524,3.2991873452399765,2.503764729641923,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Garoua-Ngalbidje-II,NRD_158,CAMUSAT,Good Grid + Solar + GE,NORD,Garoua,16032026,HUAWEI,2.534954545188463,1.7770877602748947,7.587357093936042,3.349237395290027,3.349237395290027,4.597708088205164,5.568360758419238,INC-20260315-00007446..power issue ..GE Fault,Power Issue on site,Solve Power Issue on site,,CAMUSAT,Ongoing
Maroua-Meskin,EXN_233,CAMUSAT,Bad Grid + GE,EXTREME-NORD,Maroua,16032026,HUAWEI,5.488383119962068,0,0,3.254716705009103,3.254716705009103,0.7628242277365085,4.0325596063900155,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nyazoro-MTN-IHS,CTR_169,IHS,Solar-Gen,CENTRE,Nyazoro,16032026,NOKIA,3.1653546821675476,2.0588897358530174,0.038160436,3.2390943575154103,3.2390943575154103,3.162464364949745,3.161055793,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Garoua-Foulbere-II,NRD_139,CAMUSAT,Good Grid + GE,NORD,Garoua,16032026,HUAWEI,0,2.2894422199977758,0.7814649444766404,3.182934396384689,3.182934396384689,2.863097015143799,1.9516226753068862,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Ngalbidje-MTN-IHS,NRD_117,IHS,Grid-Gen,NORD,Garoua,16032026,HUAWEI,0.4659813322094024,0.8477044295757747,0.4542188387217627,3.108206891101628,3.108206891101628,0.11405777122151392,11.674027828998588,0,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Bamenda-Old-Town-IHS,NRO_119,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,2.7429659191355102,2.7429659191355102,0,5.7722561743029575,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bfsam-Djeleng,OST_016,IHS,Grid-Gen,OUEST,Bafoussam,16032026,HUAWEI,0.18146801772532767,0,0.057605119739622665,2.7081174741993452,2.7081174741993452,0.6928712338069063,2.051576430231401,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bamenda-Abangoh-IHS,NRO_064,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,2.6959525314788473,2.6959525314788473,0,8.071851090856937,16.03.2026: FME Activated is managing for intervention tomorrow because of today Ghost Town..Power status check ongoing,Ghost Town,Restore access on site,,GNOC,Ongoing
Bda-Nitop-II,NRO_226,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,2.6884523412301187,2.6884523412301187,0,5.822946484496192,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Hilton,CTR_702,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,1.3702481721487567,3.651513355460724,6.974243980822927,2.4794714304948227,2.4794714304948227,28.398738650931634,14.224751066856328,"14/03/2026 escalade L3 CAMUSAT negocaitaion d'accès en cours
14/03/2026 FME activé negociation de l'acces en cours avec Gilber Mvogo : +237 6 91 57 32 91
13.03.26; Demande d'accès effectuée auprès de Camusat et en attente de validation de l'accès
12.03.26; Power issue resolved and we need FME at CTR_014_Mercure to check antenna chain of ODU 3.1, update ASAP
12.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L5)
11.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)
10.02.26: Camusat; Grid only site / grid return awaited..13/03/2026 : site down
12/03/2026 : site down..13/03/2026 : site down
12/03/2026 : site down..14/03/2026 escalade L3 CAMUSAT negocaitaion d'accès en cours
14/03/2026 FME activé negociation de l'acces en cours avec Gilber Mvogo : +237 6 91 57 32 91
13.03.26; Demande d'accès effectuée auprès de Camusat et en attente de validation de l'accès
12.03.26; Power issue resolved and we need FME at CTR_014_Mercure to check antenna chain of ODU 3.1, update ASAP
12.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L5)
11.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)
10.02.26: Camusat; Grid only site / grid return awaited",Access constraint; site access under negotiation with Camusat,"Access negotiation ongoing, awaiting confirmation from CAMUSAT",,CAMUSAT,Ongoing
Salapoumbe-Ville-MTN-IHS,EST_103,IHS,Hybrid-Gen,EST,SALAPOUMBE,16032026,NOKIA,0.6428394769038045,1.3970293392808013,1.396791528370476,2.4747335054352595,2.4747335054352595,1.4450671431665583,3.3386639563540146,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bda-Agence,NRO_016,CAMUSAT,Medium Grid + GE,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,2.3553341353048958,2.3553341353048958,0,5.7847503936685225,0,Power Issue ,Solve Power Issue on site,,CAMUSAT,Ongoing
Garoua-Djamboutou-Village-IHS,NRD_086,IHS,Grid-Gen,NORD,Garoua,16032026,HUAWEI,0.4283157426432281,0.609674001,0.30791024943071726,2.312235481,2.312235481,0.17149825263860352,1.6664873938265752,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bamenda-Blue-moon-IHS,NRO_128,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0.007866053,0,2.2209709709709706,2.2209709709709706,0,4.653685117866406,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bamenda-ATTIAH-IHS,NRO_127,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,0,0,2.1992935918374514,2.1992935918374514,0,4.684545656767879,INC-20260315-00014063..Impacted by Bda Agence NRO_016 (Not managed by IHS)...Impacted by Bda Agence NRO_016 (Not managed by IHS)...GE Fault,Impacted by Bda Agence NRO_016. Power Issue,Solve Power Issue on site,,CAMUSAT,Ongoing
Ouro-Kessoun,NRD_040,IHS,Grid-Gen,NORD,Garoua,16032026,HUAWEI,1.8625167565226042,0,0.16802255471846114,2.149902095077534,2.149902095077534,0.003420818,8.501483940080432,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nyalla-III,LIT_751,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,16032026,ZTE,5.3120737696761084,14.224751066856328,28.209002130785755,1.9728793120605985,1.9728793120605985,3.675751775166979,1.197780382721903,09/03/2026 : need BO RAN analysis || Site unstable => Transmission investigaiton needed..INC-20260315-00008058..MW Link Down,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
SUO_195_H_Wonya-Mavio-IHS,SUO_195,IHS,Grid-Gen,SUD-OUEST,Buea,16032026,HUAWEI,0,0,2.2678014271581524,1.9243475932072427,1.9243475932072427,0,3.578084663610979,INC-20260315-00014312..Impacted by Buea Signal Hill (Not managed by IHS)...Impacted by Buea Signal Hill (Not managed by IHS)...GE Fault,Impacted by SUO_023_H_Buea-Signal-Hill. Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Newb-Ancien-Etage-New,LIT_528,CAMUSAT,GridOnly,LITTORAL,Douala,16032026,ZTE,5.072287199480182,0.884748052,14.411853373841678,1.9210914130504786,1.9210914130504786,0,2.1681403625848072,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Zemda,OST_262,CAMUSAT,Hybrid Solar - S3,OUEST,Zemda,16032026,NOKIA,0.21176146907141066,2.3849873265077948,4.9740347072218425,1.8974932534874052,1.8974932534874052,10.204045419688695,4.318243682,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Abom-Plateau,CTR_650,CAMUSAT,Good Grid + GE,CENTRE,Yaounde,16032026,ZTE,0,0,0,1.8715352779680272,1.8715352779680272,0,4.001589308606853,"16.03.26; Grid outage, awaiting grid",Grid Outage,Awaiting Grid return,,CAMUSAT,Ongoing
Bamenda-hospital-roundabout-IHS,NRO_131,IHS,Grid-Gen,NORD-OUEST,Bamenda,16032026,HUAWEI,0,5.679162349483987,0,1.7771792260096355,1.7771792260096355,0,4.471942702936854,INC-20260315-00014065..Impacted by Bda Agence NRO_016 (Not managed by IHS)...Impacted by Bda Agence NRO_016 (Not managed by IHS)...GE Fault,Impacted by Bda Agence NRO_016. Power Issue,Solve Power Issue on site,,CAMUSAT,Ongoing
Buea-Camtel,SUO_226,CAMUSAT,Good Grid no GE - 8h,SUD-OUEST,Buea,16032026,HUAWEI,0,0,0,1.7475443279536849,1.7475443279536849,0,3.437245725257422,"INC-20260315-00014336..Site was down due to a network outage around Signal-Hill, affected by a power issue. Generator fail to start due to issue with ATS. Problem already fixed by power team...MW Link Down","Power Issue, Gen fault",Up after power team intervention,,CAMUSAT,Obs
GSS-BUEA-TOWN-IHS,SUO_184,IHS,Grid-Gen,SUD-OUEST,Buea,16032026,HUAWEI,0,0,0,1.7475077416597882,1.7475077416597882,0,3.4000374643649494,"INC-20260315-00000755..Site was down due to a network outage around Signal-Hill, affected by a power issue. Problem already fixed by power team...MW Link Down",Impacted by SUO_023_H_Buea-Signal-Hill. Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
KUMBA-BONAKAMA,SUO_218,IHS,Grid-Gen,SUD-OUEST,Kumba,16032026,HUAWEI,6.1985596707818935,7.345302173518548,9.165525174297102,1.7051408133279478,1.7051408133279478,5.909454776413841,18.03782949616283,,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Kika-IHS,EST_115,IHS,Hybrid-Gen,EST,Kika,16032026,NOKIA,2.7501185395922234,1.684030522,1.6375842216485492,1.6706216450368498,1.6706216450368498,1.6609445703012957,1.6469686060329336,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
NYANGOBE-MTN,LIT_685,,,LITTORAL,Douala,16032026,ZTE,1.064825790702984,0,1.3439609199843119,1.5879732071252537,1.5879732071252537,0,13.049946876701263,0,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Boubara-IHS,EST_096,IHS,Hybrid-Gen,EST,Boubara,16032026,NOKIA,1.579905929321134,1.580070567643667,1.6368342026236764,1.5800339813497708,1.5800339813497708,1.5848633721440737,1.5800339813497708,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Lokomo-MTN,EST_042,IHS,Grid-Gen,EST,Lokomo,16032026,NOKIA,1.587881741390513,1.5812596221952946,1.5801071539375633,1.5800339813497708,1.5800339813497708,1.5851194762013474,1.5800339813497708,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Brazzaville-II,LIT_694,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,16032026,ZTE,1.7918686230089742,8.039453927611822,2.9190740448050385,1.5181665583712376,1.5181665583712376,1.6407855223644694,2.9470076801948144,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Cite-Sic,LIT_098,IHS,Grid-Gen,LITTORAL,Douala,16032026,ZTE,0.6399308665390535,0.10977717483565506,0.1271739575833144,1.5170323832604542,1.5170323832604542,0.1127772509351457,1.2415375902218009,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
BTS-Mobile-Krystal-Palace,LIT_756,CAMUSAT,Good Grid + GE,LITTORAL,Douala,16032026,ZTE,7.096808065375317,0.7614522417153995,2.2142025066001674,1.4436585708515535,1.4436585708515535,0,1.0522766918965751,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Ngd-Agence,ADM_026,OCM/Strategique,,ADAMAOUA,Ngaoundere,16032026,HUAWEI,0,0,0,1.297075584356286,1.297075584356286,4.774054025,3.813736982596632,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
NKONGSAMBA-Q8-CIMETIERE-IHS,LIT_735,IHS,Grid-Gen,LITTORAL,Nkongsamba,16032026,ZTE,0,0,0,1.2196041070310075,1.2196041070310075,0,2.8193581007908493,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Buea-Hospital,SUO_163,IHS,Grid-Gen,SUD-OUEST,Buea,16032026,HUAWEI,0,0,0,1.213164919,1.213164919,0,4.223503474234469,INC-20260315-00014285..Impacted by Buea Signal Hill (Not managed by IHS)...Impacted by Buea Signal Hill (Not managed by IHS)...GE Fault,Impacted by SUO_023_H_Buea-Signal-Hill. Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Galim-Tignere,ADM_024,IHS,Hybrid-Gen,ADAMAOUA,Galim-Tignere,16032026,NOKIA,0.023764608,6.200854202467896,5.320508179791446,1.0529661424675485,1.0529661424675485,1.528055551135894,1.1576762207444569,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Abom-Plateau-II,CTR_872,CAMUSAT,Good Grid + GE,CENTRE,Abom,16032026,ZTE,0,0,0,1.0187453535406747,1.0187453535406747,0,2.8644872943118553,Impacted by CTR_650_Z_Abom-Plateau (Power issue,Impacted by CTR_650_Z_Abom-Plateau. Grid Outage,Awaiting Grid return,,CAMUSAT,Ongoing
Tradex-Simbock-MTN,CTR_851,,,CENTRE,Yaounde,16032026,ZTE,3.2598204930076284,0.3607408578168806,1.0957777953391985,0.8873456790123456,0.8873456790123456,1.525977732118083,1.3529428551358376,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Meskin-MTN-IHS,EXN_157,IHS,Grid-Gen-Lithium,EXTREME-NORD,Maroua,16032026,HUAWEI,1.0448130879417434,0.42494980360477447,0,0.8588998355080225,0.8588998355080225,0.08934373,1.3573332104033857,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Buca-Voyage,LIT_616,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,16032026,ZTE,2.5373143611447713,0.897169099,9.976826241446123,0.8355394868552763,0.8355394868552763,0.3551248617038088,2.2064462122941655,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
H-Paradis,CTR_093,IHS,GridOnly,CENTRE,Yaounde,16032026,ZTE,1.950945828869805,0,7.092692107311991,0.8052277423622451,0.8052277423622451,10.34773808896616,9.483167378,"14/03/2026 Grid outage, no space to deploy MDG // awaiting grid return..14/03/2026 : site down..14/03/2026 : site down..14/03/2026 Grid outage, no space to deploy MDG // awaiting grid return","Grid outage, no space to deploy MDG", Awaiting grid return,,IHS,Ongoing
Buea-GRA-HIS,SUO_242,IHS,,SUD-OUEST,Buea,16032026,HUAWEI,3.3638719128485213,0,0,0.7959348237126014,0.7959348237126014,0,4.159093303830145,16.03.2026: FME Activated is managing for intervention tomorrow because of today Ghost Town,Ghost Town,Restore access on site,,GNOC,Ongoing
Moloundou,EST_015,IHS,Solar-Gen,EST,Moloundou,16032026,NOKIA,9.116298315859721,0.8983764466220608,0.9757198719187024,0.7001884925861535,0.7001884925861535,0.7880321842310147,1.207695268367783,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Mendong-IV-MTN,CTR_746,,,CENTRE,Yaounde,16032026,ZTE,0,1.7681789977111613,1.9731537092648201,0.6586630490139267,0.6586630490139267,0,8.280027103,0..15/03/2026 : need BO RAN analysis..15/03/2026 : need BO RAN analysis,Awaiting BO RAN analysis,Need BO RAN analysis,,BO RAN,Ongoing
CNDH,CTR_046,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,2.9185435435435427,1.7239827546845092,0.6272354225570607,0.6272354225570607,0,1.2916242265657472,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Douala-Bali-III-MTN,LIT_746,,,LITTORAL,Douala,16032026,ZTE,4.056377283716464,0,2.0008495337442715,0.5822159879177424,0.5822159879177424,1.1196503521064924,1.5920708720416314,09/03/2026 : power issue || mail send to MTN,Power Issue,Awaiting MTN's return,,MTN,Ongoing
Buea-David-Square,SUO_077,IHS,Grid-Gen,SUD-OUEST,Buea,16032026,HUAWEI,0,0,2.2680758243623744,0.5818135386848837,0.5818135386848837,0,3.4944849820580823,INC-20260315-00014271..Impacted by Buea Signal Hill (Not managed by IHS)...Impacted by Buea Signal Hill (Not managed by IHS)...GE Fault,Impacted by SUO_023_H_Buea-Signal-Hill. Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
